Time (S),State,Target Vel (R/S),Act Vel (R/S),Target Accel (R/S/S),Act Accel (R/S/S),Iq Current (A),Id Current (A),SMA Iq (A),Torque Set (nM),Act Torque (nM),Motor Encoder Count,Wheel Encoder Count,Hall Count,MPB Encoder Count,Faults (RAW),Spare1,Spare2,UUT Serial Number,Dataset Timestamp
14.218000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,0.200000,-0.025000,0.000000,0.312944,-9123974.000000,0.000000,0.000000,0.000000,0.000000,5,14125,T1-MX-1111-222333,11/01/2017 11:11:01
14.345000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.100000,-0.200000,-0.037500,0.000000,0.312269,-9123974.000000,0.000000,0.000000,0.000000,0.000000,5,14250,T1-MX-1111-222333,11/01/2017 11:11:01
14.468000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.037500,0.000000,0.317646,-9123974.000000,0.000000,0.000000,0.000000,0.000000,7,14375,T1-MX-1111-222333,11/01/2017 11:11:01
14.594000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.200000,0.000000,-0.037500,0.000000,0.321440,-9123974.000000,0.000000,0.000000,0.000000,0.000000,6,14500,T1-MX-1111-222333,11/01/2017 11:11:01
14.719000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,0.100000,-0.037500,0.000000,0.319770,-9123974.000000,0.000000,0.000000,0.000000,0.000000,6,14625,T1-MX-1111-222333,11/01/2017 11:11:01
14.843000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.050000,0.000000,0.322744,-9123974.000000,0.000000,0.000000,0.000000,0.000000,7,14750,T1-MX-1111-222333,11/01/2017 11:11:01
14.969000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.200000,0.000000,-0.062500,0.000000,0.318504,-9123974.000000,0.000000,0.000000,0.000000,0.000000,6,14875,T1-MX-1111-222333,11/01/2017 11:11:01
15.093000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,0.100000,-0.025000,0.000000,0.320873,-9123974.000000,0.000000,0.000000,0.000000,0.000000,6,15000,T1-MX-1111-222333,11/01/2017 11:11:01
15.219000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,-0.100000,-0.025000,0.000000,0.324613,-9123974.000000,0.000000,0.000000,0.000000,0.000000,6,15125,T1-MX-1111-222333,11/01/2017 11:11:01
15.344000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.100000,-0.200000,-0.025000,0.000000,0.320902,-9123974.000000,0.000000,0.000000,0.000000,0.000000,6,15250,T1-MX-1111-222333,11/01/2017 11:11:01
15.469000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.200000,0.000000,-0.050000,0.000000,0.319582,-9123973.000000,0.000000,0.000000,0.000000,0.000000,7,15375,T1-MX-1111-222333,11/01/2017 11:11:01
15.594000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.025000,0.000000,0.290670,-9123973.000000,0.000000,0.000000,0.000000,0.000000,6,15500,T1-MX-1111-222333,11/01/2017 11:11:01
15.718000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.037500,0.000000,0.278708,-9123973.000000,0.000000,0.000000,0.000000,0.000000,7,15625,T1-MX-1111-222333,11/01/2017 11:11:01
15.844000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.300000,-0.037500,0.000000,0.245581,-9123973.000000,0.000000,0.000000,0.000000,0.000000,27,15750,T1-MX-1111-222333,11/01/2017 11:11:01
15.969000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.100000,-0.200000,-0.025000,0.000000,0.259629,-9123973.000000,0.000000,0.000000,0.000000,0.000000,7,15875,T1-MX-1111-222333,11/01/2017 11:11:01
16.093000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.037500,0.000000,0.257654,-9123973.000000,0.000000,0.000000,0.000000,0.000000,6,16000,T1-MX-1111-222333,11/01/2017 11:11:01
16.218000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.050000,0.000000,0.257325,-9123973.000000,0.000000,0.000000,0.000000,0.000000,6,16125,T1-MX-1111-222333,11/01/2017 11:11:01
16.343000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.037500,0.000000,0.317797,-9123972.000000,0.000000,0.000000,0.000000,0.000000,5,16250,T1-MX-1111-222333,11/01/2017 11:11:01
16.469000,0.000000,0.000000,0.000000,12.000000,12.000000,0.200000,0.000000,0.012500,0.000000,0.337515,-9123972.000000,0.000000,0.000000,0.000000,0.000000,6,16375,T1-MX-1111-222333,11/01/2017 11:11:01
16.594000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.365282,-9123971.000000,0.000000,0.000000,0.000000,0.000000,8,16500,T1-MX-1111-222333,11/01/2017 11:11:01
16.720000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.300000,0.012500,0.000000,0.381133,-9123971.000000,0.000000,0.000000,0.000000,0.000000,7,16625,T1-MX-1111-222333,11/01/2017 11:11:01
16.843000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,0.200000,0.025000,0.000000,0.392948,-9123971.000000,0.000000,0.000000,0.000000,0.000000,8,16750,T1-MX-1111-222333,11/01/2017 11:11:01
16.969000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.200000,0.000000,0.012500,0.000000,0.391337,-9123970.000000,0.000000,0.000000,0.000000,0.000000,6,16875,T1-MX-1111-222333,11/01/2017 11:11:01
17.093000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.375161,-9123970.000000,0.000000,0.000000,0.000000,0.000000,7,17000,T1-MX-1111-222333,11/01/2017 11:11:01
17.218000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.100000,-0.200000,-0.000000,0.000000,0.363306,-9123970.000000,0.000000,0.000000,0.000000,0.000000,6,17125,T1-MX-1111-222333,11/01/2017 11:11:01
17.343000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.000000,0.000000,0.314668,-9123968.000000,0.000000,0.000000,0.000000,0.000000,6,17250,T1-MX-1111-222333,11/01/2017 11:11:01
17.468000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,-0.025000,0.000000,0.290449,-9123965.000000,0.000000,0.000000,0.000000,0.000000,6,17375,T1-MX-1111-222333,11/01/2017 11:11:01
17.592000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.100000,-0.025000,0.000000,0.263308,-9123963.000000,0.000000,0.000000,0.000000,0.000000,6,17500,T1-MX-1111-222333,11/01/2017 11:11:01
17.718000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.100000,-0.025000,0.000000,0.237535,-9123962.000000,0.000000,0.000000,0.000000,0.000000,4,17625,T1-MX-1111-222333,11/01/2017 11:11:01
17.843000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,0.000000,-0.025000,0.000000,0.217721,-9123961.000000,0.000000,0.000000,0.000000,0.000000,6,17750,T1-MX-1111-222333,11/01/2017 11:11:01
17.968000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.199567,-9123961.000000,0.000000,0.000000,0.000000,0.000000,6,17875,T1-MX-1111-222333,11/01/2017 11:11:01
18.095000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.196551,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,6,18000,T1-MX-1111-222333,11/01/2017 11:11:01
18.218000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.199533,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,8,18125,T1-MX-1111-222333,11/01/2017 11:11:01
18.343000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.100000,0.012500,0.000000,0.181291,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,6,18250,T1-MX-1111-222333,11/01/2017 11:11:01
18.467000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.192164,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,6,18375,T1-MX-1111-222333,11/01/2017 11:11:01
18.592000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.206759,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,4,18500,T1-MX-1111-222333,11/01/2017 11:11:01
18.718000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,-0.300000,0.012500,0.000000,0.252403,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,4,18625,T1-MX-1111-222333,11/01/2017 11:11:01
18.844000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.100000,0.000000,0.000000,0.280962,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,7,18750,T1-MX-1111-222333,11/01/2017 11:11:01
18.968000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.290876,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,8,18875,T1-MX-1111-222333,11/01/2017 11:11:01
19.094000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.296536,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,0,19000,T1-MX-1111-222333,11/01/2017 11:11:01
19.218000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.284190,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,6,19125,T1-MX-1111-222333,11/01/2017 11:11:01
19.345000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.293825,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,6,19250,T1-MX-1111-222333,11/01/2017 11:11:01
19.471000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.100000,0.000000,0.000000,0.283108,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,8,19375,T1-MX-1111-222333,11/01/2017 11:11:01
19.594000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.284523,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,9,19500,T1-MX-1111-222333,11/01/2017 11:11:01
19.717000,0.000000,0.000000,0.000000,12.000000,12.000000,0.100000,0.300000,0.012500,0.000000,0.282938,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,7,19625,T1-MX-1111-222333,11/01/2017 11:11:01
19.844000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,-0.300000,0.012500,0.000000,0.275985,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,4,19750,T1-MX-1111-222333,11/01/2017 11:11:01
19.969000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.266778,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,8,19875,T1-MX-1111-222333,11/01/2017 11:11:01
20.094000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.012500,0.000000,0.249092,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,0,20000,T1-MX-1111-222333,11/01/2017 11:11:01
20.218000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,-0.300000,0.012500,0.000000,0.289387,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,7,20125,T1-MX-1111-222333,11/01/2017 11:11:01
20.344000,0.000000,0.000000,0.000000,12.000000,12.000000,0.000000,0.100000,0.012500,0.000000,0.327555,-9123961.000000,0.000000,0.000000,-1.000000,0.000000,5,20250,T1-MX-1111-222333,11/01/2017 11:11:01
20.468000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.100000,0.200000,0.000000,0.000000,0.371426,-9123960.000000,0.000000,0.000000,-1.000000,0.000000,7,20375,T1-MX-1111-222333,11/01/2017 11:11:01
20.594000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.200000,-0.100000,-0.025000,0.000000,0.394938,-9123960.000000,0.000000,0.000000,-1.000000,0.000000,6,20500,T1-MX-1111-222333,11/01/2017 11:11:01
20.719000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.100000,-0.100000,-0.050000,0.000000,0.401374,-9123960.000000,0.000000,0.000000,-1.000000,0.000000,6,20625,T1-MX-1111-222333,11/01/2017 11:11:01
20.847000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.200000,-0.100000,-0.075000,0.000000,0.416790,-9123960.000000,0.000000,0.000000,-1.000000,0.000000,7,20750,T1-MX-1111-222333,11/01/2017 11:11:01
20.968000,0.000000,0.000000,0.000000,12.000000,12.000000,-0.400000,0.000000,-0.125000,0.000000,0.395322,-9123959.000000,0.000000,0.000000,-1.000000,0.000000,10,20875,T1-MX-1111-222333,11/01/2017 11:11:01
21.093000,0.000000,-2.000000,0.000000,12.000000,12.000000,-0.200000,0.000000,-0.150000,0.000000,0.385825,-9123959.000000,0.000000,0.000000,-1.000000,0.000000,0,21000,T1-MX-1111-222333,11/01/2017 11:11:01
21.218000,0.000000,-2.000000,-1.265000,12.000000,12.000000,-17.500000,0.100000,-2.337500,0.000000,0.570211,-9125720.000000,0.000000,0.000000,82.000000,0.000000,5,21125,T1-MX-1111-222333,11/01/2017 11:11:01
21.343000,0.000000,-2.000000,-1.994000,12.000000,12.000000,-11.700000,-0.300000,-3.800000,0.000000,0.736588,-9131639.000000,0.000000,0.000000,465.000000,0.000000,6,21250,T1-MX-1111-222333,11/01/2017 11:11:01
21.468000,0.000000,-2.000000,-1.994000,12.000000,12.000000,-11.100000,-0.100000,-5.175000,0.000000,0.861184,-9138252.000000,0.000000,0.000000,913.000000,0.000000,6,21375,T1-MX-1111-222333,11/01/2017 11:11:01
21.594000,0.000000,-2.000000,-1.994000,12.000000,12.000000,-10.500000,-0.200000,-6.462500,0.000000,0.895792,-9144800.000000,0.000000,0.000000,1362.000000,0.000000,7,21500,T1-MX-1111-222333,11/01/2017 11:11:01
21.719000,0.000000,-2.000000,-2.032000,12.000000,12.000000,-8.400000,-0.500000,-7.500000,0.000000,0.944602,-9151305.000000,0.000000,0.000000,1654.000000,0.000000,7,21625,T1-MX-1111-222333,11/01/2017 11:11:01
21.844000,0.000000,-2.000000,-2.032000,12.000000,12.000000,-8.200000,-0.100000,-8.500000,0.000000,0.981156,-9157879.000000,0.000000,0.000000,2209.000000,0.000000,7,21750,T1-MX-1111-222333,11/01/2017 11:11:01
21.968000,0.000000,-2.000000,-1.994000,12.000000,12.000000,-9.900000,0.000000,-9.687500,0.000000,1.052186,-9164380.000000,0.000000,0.000000,2413.000000,0.000000,7,21875,T1-MX-1111-222333,11/01/2017 11:11:01
22.094000,0.000000,-4.000000,-1.994000,12.000000,12.000000,-9.900000,-0.200000,-10.900000,0.000000,1.060612,-9170877.000000,0.000000,0.000000,2955.000000,0.000000,0,22000,T1-MX-1111-222333,11/01/2017 11:11:01
22.221000,0.000000,-4.000000,-3.451000,12.000000,12.000000,-15.900000,0.200000,-10.700000,0.000000,1.053409,-9179545.000000,0.000000,0.000000,3667.000000,0.000000,7,22125,T1-MX-1111-222333,11/01/2017 11:11:01
22.344000,0.000000,-4.000000,-4.026000,12.000000,12.000000,-11.400000,-0.200000,-10.662500,0.000000,1.060115,-9192308.000000,0.000000,0.000000,4476.000000,0.000000,9,22250,T1-MX-1111-222333,11/01/2017 11:11:01
22.468000,0.000000,-4.000000,-4.026000,12.000000,12.000000,-10.200000,-0.200000,-10.550000,0.000000,1.043938,-9205423.000000,0.000000,0.000000,5373.000000,0.000000,7,22375,T1-MX-1111-222333,11/01/2017 11:11:01
22.594000,0.000000,-4.000000,-3.988000,12.000000,12.000000,-11.200000,-0.400000,-10.637500,0.000000,1.089183,-9218466.000000,0.000000,0.000000,6210.000000,0.000000,6,22500,T1-MX-1111-222333,11/01/2017 11:11:01
22.719000,0.000000,-4.000000,-4.026000,12.000000,12.000000,-10.700000,0.700000,-10.925000,0.000000,1.137582,-9231603.000000,0.000000,0.000000,6881.000000,0.000000,7,22625,T1-MX-1111-222333,11/01/2017 11:11:01
22.844000,0.000000,-4.000000,-3.988000,12.000000,12.000000,-10.600000,0.000000,-11.225000,0.000000,1.174839,-9244612.000000,0.000000,0.000000,8014.000000,0.000000,6,22750,T1-MX-1111-222333,11/01/2017 11:11:01
22.968000,0.000000,-4.000000,-3.988000,12.000000,12.000000,-10.000000,-0.100000,-11.237500,0.000000,1.155755,-9257640.000000,0.000000,0.000000,8335.000000,0.000000,6,22875,T1-MX-1111-222333,11/01/2017 11:11:01
23.094000,0.000000,-6.000000,-4.026000,12.000000,12.000000,-8.100000,-0.200000,-11.012500,0.000000,1.116901,-9270635.000000,0.000000,0.000000,9722.000000,0.000000,0,23000,T1-MX-1111-222333,11/01/2017 11:11:01
23.218000,0.000000,-6.000000,-5.407000,12.000000,12.000000,-16.000000,0.100000,-11.025000,0.000000,1.072420,-9285736.000000,0.000000,0.000000,10151.000000,0.000000,7,23125,T1-MX-1111-222333,11/01/2017 11:11:01
23.344000,0.000000,-6.000000,-6.059000,12.000000,12.000000,-10.000000,-0.300000,-10.850000,0.000000,1.031838,-9305151.000000,0.000000,0.000000,11956.000000,0.000000,7,23250,T1-MX-1111-222333,11/01/2017 11:11:01
23.469000,0.000000,-6.000000,-6.020000,12.000000,12.000000,-10.200000,0.900000,-10.850000,0.000000,1.070016,-9324749.000000,0.000000,0.000000,13344.000000,0.000000,8,23375,T1-MX-1111-222333,11/01/2017 11:11:01
23.599000,0.000000,-6.000000,-5.982000,12.000000,12.000000,-9.900000,-0.400000,-10.687500,0.000000,1.104041,-9344404.000000,0.000000,0.000000,14682.000000,0.000000,6,23500,T1-MX-1111-222333,11/01/2017 11:11:01
23.718000,0.000000,-6.000000,-5.982000,12.000000,12.000000,-11.900000,-0.100000,-10.837500,0.000000,1.076561,-9363909.000000,0.000000,0.000000,15934.000000,0.000000,13,23625,T1-MX-1111-222333,11/01/2017 11:11:01
23.844000,0.000000,-6.000000,-6.020000,12.000000,12.000000,-9.900000,0.200000,-10.750000,0.000000,1.110635,-9383429.000000,0.000000,0.000000,17275.000000,0.000000,7,23750,T1-MX-1111-222333,11/01/2017 11:11:01
23.968000,0.000000,-6.000000,-6.020000,12.000000,12.000000,-10.800000,-0.200000,-10.850000,0.000000,1.136731,-9402945.000000,0.000000,0.000000,18487.000000,0.000000,7,23875,T1-MX-1111-222333,11/01/2017 11:11:01
24.094000,16.000000,-8.000000,-5.982000,12.000000,12.000000,-11.900000,0.000000,-11.325000,0.000000,1.118995,-9422424.000000,0.000000,0.000000,19818.000000,0.000000,0,24000,T1-MX-1111-222333,11/01/2017 11:11:01
24.218000,16.000000,-8.000000,-7.401000,12.000000,12.000000,-16.400000,0.000000,-11.375000,0.000000,1.060626,-9444058.000000,0.000000,0.000000,21196.000000,0.000000,7,24125,T1-MX-1111-222333,11/01/2017 11:11:01
24.344000,16.000000,-8.000000,-8.053000,12.000000,12.000000,-10.800000,0.100000,-11.475000,0.000000,1.046789,-9470020.000000,0.000000,0.000000,22973.000000,0.000000,6,24250,T1-MX-1111-222333,11/01/2017 11:11:01
24.468000,16.000000,-8.000000,-8.015000,12.000000,12.000000,-13.400000,-0.700000,-11.875000,0.000000,1.081946,-9496144.000000,0.000000,0.000000,24652.000000,0.000000,7,24375,T1-MX-1111-222333,11/01/2017 11:11:01
24.593000,16.000000,-8.000000,-8.015000,12.000000,12.000000,-10.800000,-0.400000,-11.987500,0.000000,1.111611,-9522205.000000,0.000000,0.000000,26432.000000,0.000000,7,24500,T1-MX-1111-222333,11/01/2017 11:11:01
24.718000,16.000000,-8.000000,-7.976000,12.000000,12.000000,-10.100000,-0.300000,-11.762500,0.000000,1.150241,-9548257.000000,0.000000,0.000000,28135.000000,0.000000,5,24625,T1-MX-1111-222333,11/01/2017 11:11:01
24.843000,16.000000,-8.000000,-8.015000,12.000000,12.000000,-12.100000,-0.200000,-12.037500,0.000000,1.120991,-9574298.000000,0.000000,0.000000,29941.000000,0.000000,5,24750,T1-MX-1111-222333,11/01/2017 11:11:01
24.968000,16.000000,-8.000000,-7.976000,12.000000,12.000000,-12.500000,0.100000,-12.250000,0.000000,1.089538,-9600305.000000,0.000000,0.000000,31660.000000,0.000000,6,24875,T1-MX-1111-222333,11/01/2017 11:11:01
25.093000,16.000000,-10.000000,-7.976000,12.000000,12.000000,-13.100000,0.200000,-12.400000,0.000000,1.054836,-9626294.000000,0.000000,0.000000,33441.000000,0.000000,0,25000,T1-MX-1111-222333,11/01/2017 11:11:01
25.219000,16.000000,-10.000000,-9.357000,12.000000,12.000000,-16.800000,-1.200000,-12.450000,0.000000,1.065709,-9654631.000000,0.000000,0.000000,34749.000000,0.000000,7,25125,T1-MX-1111-222333,11/01/2017 11:11:01
25.342000,16.000000,-10.000000,-10.009000,12.000000,12.000000,-12.200000,0.600000,-12.625000,0.000000,1.146676,-9686912.000000,0.000000,0.000000,37422.000000,0.000000,7,25250,T1-MX-1111-222333,11/01/2017 11:11:01
25.468000,16.000000,-10.000000,-9.970000,12.000000,12.000000,-14.800000,0.600000,-12.800000,0.000000,1.102677,-9719554.000000,0.000000,0.000000,39691.000000,0.000000,4,25375,T1-MX-1111-222333,11/01/2017 11:11:01
25.593000,16.000000,-10.000000,-9.970000,12.000000,12.000000,-11.700000,0.200000,-12.912500,0.000000,1.035707,-9752094.000000,0.000000,0.000000,41674.000000,0.000000,6,25500,T1-MX-1111-222333,11/01/2017 11:11:01
25.718000,16.000000,-10.000000,-9.970000,12.000000,12.000000,-13.900000,-0.100000,-13.387500,0.000000,1.048782,-9784848.000000,0.000000,0.000000,43453.000000,0.000000,6,25625,T1-MX-1111-222333,11/01/2017 11:11:01
25.844000,16.000000,-10.000000,-9.970000,12.000000,12.000000,-12.100000,0.100000,-13.387500,0.000000,1.026497,-9817325.000000,0.000000,0.000000,46132.000000,0.000000,25,25750,T1-MX-1111-222333,11/01/2017 11:11:01
25.969000,16.000000,-10.000000,-10.009000,12.000000,12.000000,-12.200000,0.200000,-13.350000,0.000000,1.068085,-9849812.000000,0.000000,0.000000,47839.000000,0.000000,7,25875,T1-MX-1111-222333,11/01/2017 11:11:01
26.093000,16.000000,-12.000000,-10.009000,12.000000,12.000000,-11.300000,0.600000,-13.125000,0.000000,1.079077,-9882307.000000,0.000000,0.000000,50377.000000,0.000000,0,26000,T1-MX-1111-222333,11/01/2017 11:11:01
26.219000,16.000000,-12.000000,-11.389000,12.000000,12.000000,-20.000000,0.100000,-13.525000,0.000000,1.070564,-9917266.000000,0.000000,0.000000,52176.000000,0.000000,6,26125,T1-MX-1111-222333,11/01/2017 11:11:01
26.344000,16.000000,-12.000000,-12.003000,12.000000,12.000000,-12.400000,-0.800000,-13.550000,0.000000,1.048569,-9956023.000000,0.000000,0.000000,55275.000000,0.000000,7,26250,T1-MX-1111-222333,11/01/2017 11:11:01
26.468000,16.000000,-12.000000,-12.003000,12.000000,12.000000,-11.000000,0.700000,-13.075000,0.000000,1.065105,-9995115.000000,0.000000,0.000000,57366.000000,0.000000,6,26375,T1-MX-1111-222333,11/01/2017 11:11:01
26.595000,16.000000,-12.000000,-12.003000,12.000000,12.000000,-13.200000,-0.400000,-13.262500,0.000000,1.123334,-10034125.000000,0.000000,0.000000,60498.000000,0.000000,5,26500,T1-MX-1111-222333,11/01/2017 11:11:01
26.717000,16.000000,-12.000000,-12.003000,12.000000,12.000000,-12.200000,-0.100000,-13.050000,0.000000,1.061062,-10073147.000000,0.000000,0.000000,62629.000000,0.000000,8,26625,T1-MX-1111-222333,11/01/2017 11:11:01
26.845000,16.000000,-12.000000,-12.003000,12.000000,12.000000,-12.000000,-1.000000,-13.037500,0.000000,1.045131,-10112775.000000,0.000000,0.000000,65758.000000,0.000000,4,26750,T1-MX-1111-222333,11/01/2017 11:11:01
26.967000,16.000000,-12.000000,-12.003000,12.000000,12.000000,-13.300000,0.100000,-13.175000,0.000000,1.079388,-10151256.000000,0.000000,0.000000,67798.000000,0.000000,8,26875,T1-MX-1111-222333,11/01/2017 11:11:01
27.094000,16.000000,-14.000000,-11.965000,12.000000,12.000000,-14.000000,-0.400000,-13.512500,0.000000,1.118353,-10190344.000000,0.000000,0.000000,70966.000000,0.000000,0,27000,T1-MX-1111-222333,11/01/2017 11:11:01
27.218000,16.000000,-14.000000,-13.460000,12.000000,12.000000,-16.400000,-0.500000,-13.062500,0.000000,0.994250,-10231850.000000,0.000000,0.000000,73121.000000,0.000000,6,27125,T1-MX-1111-222333,11/01/2017 11:11:01
27.345000,16.000000,-14.000000,-14.035000,12.000000,12.000000,-14.200000,1.200000,-13.287500,0.000000,1.020130,-10277470.000000,0.000000,0.000000,76654.000000,0.000000,6,27250,T1-MX-1111-222333,11/01/2017 11:11:01
27.466000,16.000000,-14.000000,-13.997000,12.000000,12.000000,-12.700000,-1.600000,-13.500000,0.000000,1.095586,-10322740.000000,0.000000,0.000000,79096.000000,0.000000,8,27375,T1-MX-1111-222333,11/01/2017 11:11:01
27.594000,16.000000,-14.000000,-13.997000,12.000000,12.000000,-16.300000,-0.100000,-13.887500,0.000000,0.958242,-10368633.000000,0.000000,0.000000,82796.000000,0.000000,3,27500,T1-MX-1111-222333,11/01/2017 11:11:01
